gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,4,1,1,20.2,55.7,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,0,43,1,1,108.15,4600.7,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,0,0,0,6,1,0,19.7,129.55,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,0,0,0,38,1,0,68.15,2656.3,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
1,1,1,0,35,1,1,81.6,2815.25,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1,0,1,0,45,1,0,81.4,3775.85,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,10,1,0,25.7,251.6,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,64,1,0,25.0,1584.8,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,0,0,31,1,0,104.35,3205.6,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,1,1,0,20.9,20.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,1,0,72,1,1,109.25,8109.8,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,0,0,1,1,1,45.65,45.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,1,19.5,19.5,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,1,0,47,1,0,80.35,3825.85,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,71,1,1,105.9,7521.95,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,1,30,1,0,64.5,1929.95,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
1,0,1,0,71,1,1,86.1,6045.9,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,0,0,0,3,1,1,69.85,199.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,22,1,1,54.7,1178.75,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,67,1,1,64.55,4250.1,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,1,1,0,59,1,1,94.05,5483.9,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
1,1,1,0,72,1,1,116.05,8404.9,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,12,1,1,24.0,269.65,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,0,0,1,1,0,44.4,44.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,64,1,1,91.8,5960.5,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,17,1,0,51.5,900.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,14,1,0,69.2,944.65,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,1,0,44,1,1,70.95,3250.45,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
1,0,1,0,58,0,1,45.0,2689.35,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
1,0,0,0,30,1,1,94.3,2679.7,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0,0,0,0,23,1,1,19.65,478.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,1,0,0,16,1,1,74.45,1261.35,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,13,1,0,54.15,701.05,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,40,1,1,50.25,2023.55,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,0,1,1,33,1,1,79.15,2531.4,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,42,1,1,49.55,2077.95,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,10,1,1,75.75,777.3,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,66,1,1,102.45,6615.15,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,1,0,26,1,0,85.9,2196.45,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,1,1,72,1,1,115.5,8425.15,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,0,0,71,1,1,19.9,1355.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,0,1,1,5,0,0,34.25,163.55,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,25,0,0,61.05,1540.2,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,1,0,42,1,1,105.2,4599.15,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False
0,0,1,0,50,1,1,19.85,943.1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0,1,1,71,1,0,87.25,6328.7,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,55,1,0,79.4,4238.45,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
0,0,0,0,4,1,1,80.15,319.85,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1,0,61,1,0,64.05,3902.6,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
1,0,1,1,70,1,1,106.15,7475.1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
1,0,1,1,56,1,0,115.85,6567.9,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,0,0,0,8,1,1,99.65,820.5,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,72,1,1,105.55,7542.25,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,1,1,60,1,0,90.95,5453.4,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False
1,0,1,0,28,1,0,54.35,1426.45,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1,0,1,1,16,1,0,84.9,1398.25,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,21,1,0,103.85,2215.0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,1,1,0,42,1,1,95.05,3944.5,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,3,1,1,19.6,55.25,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,9,1,1,74.55,622.9,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,59,1,1,106.75,6252.9,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,0,1,1,7,0,0,38.55,280.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1,0,1,1,30,1,0,21.25,711.9,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,0,0,53,1,0,99.5,5424.25,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
1,0,0,0,69,1,1,78.6,5356.45,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
0,0,1,1,57,1,0,19.5,1167.6,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,0,62,1,0,23.65,1416.75,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
1,0,1,1,66,1,1,75.1,5013.0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
1,0,1,1,34,1,1,90.05,3097.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,0,0,1,1,1,0,51.2,51.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,0,60,1,0,101.15,6067.4,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False
0,0,1,1,23,1,1,66.25,1533.8,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
1,0,0,0,66,1,0,99.5,6710.5,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,13,1,1,95.05,1290.0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,72,1,0,20.3,1401.15,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,0,1,1,63,1,1,99.65,6311.2,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
1,0,1,1,72,0,1,64.8,4719.75,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,0,1,1,62,1,0,115.55,7159.05,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,1,1,0,16,1,1,91.55,1540.05,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,71,1,1,104.1,7412.25,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
0,0,0,0,4,1,1,79.0,303.15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,15,1,0,88.15,1390.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,21,0,0,35.1,770.4,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1,0,1,1,20,0,1,39.4,825.4,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
1,0,1,1,47,1,0,54.25,2538.2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,72,0,0,64.45,4528.0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,0,0,18,1,1,68.35,1299.8,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,24,1,0,24.6,605.25,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
1,0,1,0,56,1,1,107.25,6033.3,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,5,1,1,89.35,461.7,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,1,17,1,0,24.1,409.9,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,1,0,0,13,1,1,96.85,1235.55,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
